Step,Random-weights-decoder,Bert-base-encoder,Cxr-bert-base-encoder,siglip-cxr-bert-base-encoder
116700,1.02972745895386,1.2017195224762,1.39714503288269,2.33741140365601
116800,0.892093360424042,1.15725314617157,1.42151474952698,2.29844260215759
116900,1.06469321250916,1.33713555335999,1.22463309764862,2.18619275093079
117000,1.03766524791718,1.20147180557251,1.43221986293793,2.47570061683655
117100,1.07808685302734,0.876039624214172,1.4808292388916,2.19094896316528
117200,1.03077864646912,1.20859169960022,1.50752997398376,2.41692757606506
117300,1.18686676025391,1.33927536010742,1.24182724952698,2.29372191429138
117400,1.09058475494385,0.938373923301697,1.6365749835968,2.42886233329773
117500,1.05806946754456,1.22509872913361,1.33865189552307,2.35162377357483
117599,1.23374152183533,1.27632474899292,1.17532634735107,2.28804683685303
117600,1.09518957138062,0.952107906341553,1.3159921169281,2.34980249404907
117700,1.03300905227661,1.1253958940506,1.35872316360474,2.16945099830627
117800,1.05535042285919,1.29210364818573,1.29461455345154,2.2262556552887
117900,1.00148236751556,1.06125712394714,1.37409853935242,2.19255423545837
118000,1.09026169776917,1.1292644739151,1.35784339904785,2.28314685821533
118100,1.18392992019653,1.27338671684265,1.42966866493225,2.19325685501099
118200,1.11727869510651,0.946609020233154,1.39612507820129,2.34350800514221
118300,0.901886105537415,1.15177643299103,1.09294271469116,2.27326512336731
118400,1.01168715953827,1.02790832519531,1.41129016876221,2.22244787216187
118500,1.05873358249664,1.17752838134766,1.43342518806458,2.1638925075531
118600,1.02543807029724,1.06215357780457,1.22920083999634,2.22360897064209
118700,0.942441582679749,1.30546343326569,1.32353293895721,2.34852814674377
118800,0.928102493286133,1.05304765701294,1.46849775314331,2.16934776306152
118900,0.911115288734436,1.15856599807739,1.34860515594482,2.4079794883728
119000,1.16406798362732,1.00380945205688,1.31408786773682,2.40482473373413
119100,1.15936613082886,1.24473333358765,1.29943418502808,2.36037826538086
119200,1.00346612930298,1.09699690341949,1.41633367538452,2.01244902610779
119300,1.05386853218079,1.18074321746826,1.47222745418549,2.27449154853821
119400,1.03442716598511,1.21368384361267,1.42668271064758,2.34268498420715
119500,0.982127666473389,1.07591986656189,1.26657915115356,2.28638982772827
119600,1.01594400405884,1.07710063457489,1.39699792861938,2.20237350463867
119700,0.973118662834168,1.24851989746094,1.42436182498932,2.3758864402771
119800,1.31058120727539,1.06728959083557,1.59507155418396,2.08256530761719
119900,1.12144470214844,1.08380460739136,1.52866792678833,2.06347370147705
120000,1.02211904525757,1.2242591381073,1.17221474647522,2.2034318447113
120100,1.0208957195282,1.29036211967468,1.37237024307251,2.32165288925171
120200,1.0249685049057,1.20353519916534,1.3073570728302,2.20683932304382
120300,0.915544509887695,1.15135097503662,1.27919471263886,2.1580696105957
120400,1.14563131332397,1.2973952293396,1.38709306716919,2.29513597488403
120500,0.978891015052795,1.12239527702332,1.3871511220932,2.43405246734619
120600,1.06256055831909,1.1962126493454,1.57135212421417,2.24709630012512
120700,1.06202697753906,1.34072196483612,1.33387136459351,2.18032217025757
120800,1.0859260559082,1.19603836536407,1.31881475448608,2.49307322502136
120900,1.02795338630676,1.24137830734253,1.25332808494568,2.55312776565552
121000,1.09086978435516,1.10564637184143,1.56071639060974,2.21291208267212
121100,0.931559801101685,0.959627866744995,1.35267806053162,2.24984622001648
121200,1.00230097770691,1.03754043579102,1.3029750585556,2.28469777107239
121300,1.08876633644104,1.02758026123047,1.32624220848084,2.45929360389709
121400,1.19629096984863,1.26046764850616,1.22557520866394,2.15618228912354
121500,1.06905543804169,1.13659381866455,1.39986562728882,2.26468968391418
121600,1.03604555130005,1.15295791625977,1.25968408584595,2.2741105556488
121700,1.05563688278198,1.16717863082886,1.32041096687317,2.33296251296997
121799,0.993311762809753,1.30486941337585,1.61056363582611,2.12133622169495
121800,1.14264452457428,1.17988765239716,1.32402062416077,2.13305473327637
121900,0.927047193050385,1.04354619979858,1.25419902801514,2.37366509437561
122000,1.17512655258179,1.13192439079285,1.39097023010254,2.1803412437439
122100,1.08330571651459,1.06116676330566,1.27755045890808,2.35337233543396
122200,1.07079982757568,1.10945081710815,1.26421618461609,2.05589127540588
122300,1.11896443367004,0.928855180740356,1.40951323509216,2.31347846984863
122400,1.16567254066467,1.19849705696106,1.25307583808899,2.10414958000183
122500,0.967795610427856,1.04108607769012,1.21245002746582,2.38522171974182
122600,0.898195743560791,1.13063097000122,1.32659959793091,2.20043897628784
122700,0.983727216720581,1.16018891334534,1.13514792919159,2.2917320728302
122800,0.909415245056152,1.06126546859741,1.3364040851593,2.18320178985596
122900,1.00359392166138,1.0930666923523,1.31414222717285,2.1703679561615
123000,0.951242387294769,1.02965986728668,1.23735177516937,2.19661378860474
123100,1.01168715953827,1.18529772758484,1.27000713348389,2.02066969871521
123200,1.02985978126526,1.01322221755981,1.34130322933197,2.09266972541809
123300,0.944459080696106,1.03949403762817,1.39970135688782,2.3480212688446
123400,0.937126755714417,1.10842645168304,1.24872124195099,2.13779044151306
123500,1.01566123962402,0.974607706069946,1.40108633041382,2.39246106147766
123600,0.970040023326874,1.09369683265686,1.38169431686401,2.02985048294067
123700,0.828654646873474,1.06257319450378,1.32569098472595,2.26209497451782
123800,1.08988904953003,1.10836291313171,1.32792747020721,2.1202244758606
123900,0.808161914348602,1.19194626808167,1.46647083759308,1.97409880161285
124000,1.08184194564819,0.896180033683777,1.10209584236145,2.08127379417419
124100,0.901177167892456,1.25161337852478,1.41969287395477,2.15216588973999
124200,0.910082936286926,1.24675250053406,1.23175477981567,2.18236804008484
124300,1.05748558044434,1.42471599578857,1.33720135688782,2.19241094589233
124400,1.03138136863709,0.997746348381043,1.13480567932129,2.30728077888489
124500,1.01088356971741,1.10730814933777,1.40767371654511,2.22171950340271
124600,1.07249212265015,1.10011577606201,1.55624532699585,2.33233618736267
124700,0.975936055183411,1.26489686965942,1.52971172332764,2.31388902664185
124800,1.04150557518005,1.15414679050446,1.36155128479004,2.39865922927856
124900,1.07387089729309,1.11329865455627,1.41341090202332,2.08913087844849
125000,1.03481996059418,1.08076465129852,1.17343032360077,2.08878350257874
125100,0.943321287631989,1.19673585891724,1.40218210220337,2.16177177429199
125200,1.07931542396545,1.06926107406616,1.28973114490509,2.05074143409729
125300,0.986725807189941,1.12642240524292,1.54509139060974,2.25214338302612
125400,0.964200556278229,1.27086853981018,1.25590968132019,2.3036835193634
125500,0.936973690986633,1.19289076328278,1.24651312828064,2.58004546165466
125600,1.00873351097107,0.997073650360107,1.33893752098084,2.35999464988708
125700,0.763360738754272,0.992042779922485,1.35084593296051,2.07041335105896
125800,1.12563335895538,1.12280035018921,1.3235719203949,1.99524557590485
125900,0.897462010383606,1.11714279651642,1.52386498451233,2.24163746833801
125999,1.0615736246109,0.940487265586853,1.33486497402191,2.24158143997192
126000,0.788313746452332,0.97253143787384,1.32936203479767,1.92748939990997
126100,0.786437749862671,0.959154963493347,1.21927976608276,1.96758162975311
126200,1.02339100837708,0.974916577339172,1.27211093902588,2.10362720489502
126300,0.978450238704681,1.08901870250702,1.30696713924408,2.20639896392822
126400,0.793045997619629,0.970698475837708,1.15040397644043,2.14073872566223
126500,0.85226970911026,0.816883027553558,1.32084083557129,1.97090482711792
126600,0.927698016166687,0.930728197097778,1.23652410507202,2.17929553985596
126700,1.03316116333008,0.862492561340332,1.57479643821716,2.1232647895813
126800,0.874359250068665,1.0764524936676,1.31594920158386,2.08149123191833
126900,0.848047971725464,1.09822607040405,1.2469789981842,2.31411218643188
127000,0.927578866481781,1.22626900672913,1.39730906486511,2.09478378295898
127100,0.914957165718079,1.00619006156921,1.65012061595917,1.95408654212952
127200,0.880425333976746,1.28621459007263,1.31532609462738,2.08624744415283
127300,0.740254282951355,1.05213403701782,1.0561203956604,2.18045902252197
127400,0.6588334441185,1.00220263004303,1.26100301742554,2.00993490219116
127500,1.10256838798523,1.09274792671204,1.26098108291626,2.10373473167419
127600,0.877861797809601,1.00208902359009,1.21102511882782,2.40487766265869
127700,0.840247333049774,0.997511923313141,1.31580901145935,2.04911804199219
127800,0.850213587284088,1.02680826187134,1.31319236755371,2.23189759254456
127900,0.825593233108521,1.05806362628937,1.20312261581421,1.95270228385925
128000,0.848155021667481,1.13739061355591,1.28530168533325,2.15615749359131
128100,0.922583699226379,1.09361052513123,1.34865593910217,2.07719135284424
128200,0.907480835914612,0.887331247329712,1.41857004165649,2.01376509666443
128300,0.848015546798706,1.0951681137085,1.25315284729004,1.91871607303619
128400,1.0386735200882,1.20947742462158,1.22789764404297,2.34874486923218
128500,1.03402996063232,0.885607957839966,1.35649001598358,2.1316933631897
128600,0.932657480239868,0.875548779964447,1.06045341491699,2.09170031547546
128700,1.11498975753784,0.935490548610687,1.08862352371216,2.41130948066711
128800,0.880393266677856,1.09824156761169,1.50645184516907,2.45521569252014
128900,1.06592881679535,1.08497643470764,1.11932551860809,2.30184841156006
129000,0.891270756721497,1.22269105911255,1.41689872741699,2.19073915481567
129100,0.860819756984711,0.966414928436279,1.42245650291443,2.12855768203735
129200,1.08297502994537,1.09009230136871,1.19690608978271,2.31874299049377
129300,1.02644276618958,0.998181700706482,1.22764134407043,2.22316288948059
129400,1.05670166015625,0.99906724691391,1.48945224285126,2.02160954475403
129500,1.0087776184082,1.02550435066223,1.18002653121948,2.17426991462708
129600,0.933520913124085,0.943461537361145,1.28634285926819,2.07692623138428
129700,0.985789239406586,1.20255637168884,1.24026942253113,2.0907735824585
129800,1.00052559375763,0.979883551597595,1.40872073173523,2.20280814170837
129900,0.74451756477356,1.03283417224884,1.4853663444519,2.09364676475525
130000,0.915753364562988,0.809868574142456,1.57550740242004,2.24917387962341
130100,0.928751111030579,0.958068132400513,1.35971260070801,2.33047318458557
130199,0.82048225402832,0.829220116138458,1.09221708774567,2.12673926353455
130200,0.778811573982239,1.03810214996338,1.29331111907959,1.90149974822998
130300,0.796242296695709,0.972608804702759,1.25957632064819,1.88752102851868
130400,0.732453107833862,1.03017282485962,1.54957485198975,2.10283231735229
130500,0.821532011032105,1.03023159503937,1.31656956672668,2.08103585243225
130600,0.800099968910217,0.810106754302979,1.05694103240967,2.10868978500366
130700,0.839176535606384,0.924055337905884,1.44075500965118,2.13320708274841
130800,0.786552429199219,0.85083132982254,1.09660124778748,2.22194600105286
130900,0.93690150976181,1.00195610523224,1.10697031021118,2.078120470047
131000,0.897289752960205,0.969089567661285,1.19102740287781,2.03246355056763
131100,0.873970866203308,1.03689587116241,1.26360595226288,2.38795161247253
131200,0.601504266262054,0.843775928020477,1.16051197052002,2.10039234161377
131300,0.966329276561737,1.01718139648438,1.31336641311646,2.19659090042114
131400,0.903226852416992,1.11650204658508,1.18598997592926,1.99134886264801
131500,0.917568802833557,0.910029828548431,1.1227114200592,2.04788875579834
131600,0.894586324691772,1.24382162094116,1.27164268493652,2.01747703552246
131700,0.78096342086792,0.929148674011231,1.3196861743927,2.24828124046326
131800,0.910923957824707,0.924723625183106,1.19836294651032,2.20987582206726
131900,0.746913015842438,0.99871301651001,1.1428496837616,1.96556425094605
132000,0.884734392166138,0.914334416389465,1.38874387741089,2.01545715332031
132100,0.787195444107056,0.984700322151184,1.29506230354309,2.02268552780151
132200,1.00030088424683,0.998535811901093,1.06649351119995,2.1598002910614
132300,0.708338379859924,1.00408208370209,1.19723403453827,2.25970029830933
132400,0.64708411693573,1.11083459854126,1.24566292762756,1.78118133544922
132500,0.727455854415894,1.0076539516449,1.2146714925766,2.06648302078247
132600,0.870593547821045,1.14748978614807,1.25335252285004,1.92869818210602
132700,0.894542574882507,1.12312626838684,1.01487672328949,2.00126242637634
132800,1.0175107717514,1.03633832931519,1.09274315834045,2.1230480670929
132900,0.933187246322632,1.01645612716675,1.35977268218994,2.28788661956787
133000,0.934267580509186,0.81754744052887,1.33973145484924,2.07884526252747
133100,0.993460059165955,1.04285681247711,1.1957790851593,2.07523226737976
133200,0.795170307159424,1.07873177528381,1.11067843437195,2.27625966072083
133300,0.885519027709961,1.01798212528229,1.44781994819641,2.1702983379364
133400,0.840504050254822,1.20460081100464,1.24578142166138,2.25680470466614
133500,1.10328996181488,0.894197404384613,1.3365113735199,1.94259452819824
133600,1.11669397354126,0.962232232093811,1.24923419952393,2.28193259239197
133700,0.888629019260407,0.996370911598206,1.38635039329529,2.01621985435486
133800,0.986895084381104,1.06095933914185,1.12988698482513,2.08019042015076
133900,0.934769928455353,0.98775988817215,1.22549319267273,2.22363209724426
134000,0.986759185791016,1.0848491191864,1.33969795703888,2.2374484539032
134100,0.946423888206482,1.01924848556519,1.2210156917572,2.13330626487732
134200,0.72639000415802,0.969905614852905,1.39551723003387,2.13191747665405
134300,0.800809025764465,0.964858889579773,1.15503120422363,2.02202892303467
134399,0.799807071685791,0.8570476770401,1.0887451171875,2.24461340904236
134400,1.05023097991943,0.879438400268555,1.20445263385773,2.16916394233704
134500,0.796875715255737,0.971788227558136,1.0325722694397,2.01786160469055
134600,0.802894711494446,0.822879016399384,1.17850482463837,1.97600638866425
134700,0.799558997154236,0.936372637748718,1.03167712688446,1.90481209754944
134800,0.716629028320313,0.839658737182617,0.969725847244263,1.82007443904877
134900,0.670786917209625,1.18440544605255,1.12261700630188,1.95244383811951
135000,0.753565549850464,0.797297239303589,1.31110024452209,2.08994340896606
135100,0.882793486118317,0.938758492469788,1.24301671981812,2.18259215354919
135200,0.800232648849487,0.925508081912994,1.24149954319,2.01242709159851
135300,1.0162136554718,0.967537403106689,1.21079885959625,2.18793177604675
135400,0.85570615530014,0.928772985935211,1.27231645584106,1.97151350975037
135500,0.817868947982788,0.89133894443512,1.25691294670105,1.79920816421509
135600,0.913288593292236,0.955359041690826,1.19027209281921,2.13565158843994
135700,0.850116670131683,0.96477621793747,1.10163629055023,2.09224843978882
135800,0.881675124168396,0.917661309242249,0.934727966785431,1.83666265010834
135900,0.868603587150574,0.806498348712921,1.23723602294922,1.9575514793396
136000,0.698665738105774,0.949232876300812,1.15221428871155,2.39149355888367
136100,0.813376903533936,0.993935227394104,1.14142489433289,1.94354653358459
136200,0.835261583328247,1.11804306507111,1.33330368995667,1.99229300022125
136300,0.758787155151367,1.07102262973785,0.976793050765991,1.88005900382996
136400,0.730706930160522,0.961103916168213,1.10526967048645,1.90072989463806
136500,0.83674681186676,1.10748016834259,1.31306517124176,2.03883147239685
136600,0.857778310775757,0.758497297763824,1.16387248039246,1.95512914657593
136700,0.79861855506897,0.912635087966919,0.955368518829346,2.32324743270874
136800,0.960751533508301,0.876398682594299,1.1808887720108,2.00218272209167
136900,0.686003684997559,0.959215402603149,0.932087063789368,1.99023294448853
137000,0.778046488761902,0.898804485797882,1.40361320972443,2.18525195121765
137100,0.859581589698792,0.819626867771149,1.07116508483887,2.36318302154541
137200,0.673084020614624,0.895948171615601,1.20067727565765,2.25409460067749
137300,0.792770743370056,0.871970415115356,1.19748735427856,2.08530807495117
137400,0.931127429008484,1.08166456222534,1.42831122875214,2.00861072540283
137500,0.886774241924286,0.882169485092163,1.43949961662292,2.21054983139038
137600,0.801585733890533,0.935762047767639,1.13443064689636,1.94747221469879
137700,0.864006996154785,0.904456615447998,1.18347561359406,2.03677463531494
137800,0.97493326663971,1.00300574302673,1.19986569881439,2.03586959838867
137900,0.871281862258911,0.852601051330566,1.22914862632751,2.03244209289551
138000,0.905961751937866,0.900125622749329,1.33470630645752,2.17690300941467
138100,0.76665472984314,0.944781124591827,1.12181687355042,1.96258509159088
138200,0.724551916122437,1.05822908878326,1.25872778892517,1.99117398262024
138300,0.757583498954773,1.04334115982056,1.15180015563965,1.96152341365814
138400,0.858803629875183,1.03963160514832,1.26041495800018,2.12848877906799
138500,0.825977146625519,0.875051140785217,1.23148465156555,2.3428463935852
138599,0.842539310455322,1.03320288658142,1.14045286178589,1.92174184322357
138600,0.742038488388062,0.816128730773926,1.02149891853333,1.86625838279724
138700,0.839116036891937,0.900189995765686,1.11964344978333,2.08593511581421
138800,0.698851108551025,0.838574290275574,1.10832643508911,1.98886775970459
138900,0.88116180896759,0.811626791954041,1.15436518192291,2.07110381126404
139000,0.80666571855545,0.830362319946289,1.17816412448883,2.08802771568298
139100,0.780887365341187,1.00105881690979,1.13464534282684,1.92073690891266
139200,0.804213404655457,0.929858982563019,1.15505790710449,1.89052426815033
139300,1.01905846595764,0.659402251243591,1.06642460823059,1.77011251449585
139400,0.566815376281738,0.875924229621887,1.14915299415588,1.71937358379364
139500,0.72091007232666,0.98250675201416,1.0587010383606,1.93762171268463
139600,0.866596639156342,0.874711394309998,1.17242634296417,1.90068817138672
139700,0.603098571300507,0.90936815738678,1.11818361282349,2.27130770683289
139800,0.893792748451233,1.14949941635132,1.05460023880005,1.91390526294708
139900,0.742179155349731,0.903501868247986,0.884239554405212,1.97026765346527
140000,0.731421232223511,1.00175452232361,1.0854948759079,1.84261453151703
140100,0.709777116775513,0.790773391723633,0.951464951038361,2.16080904006958
140200,0.728456497192383,1.07372426986694,1.16127645969391,1.97698152065277
140300,0.714795768260956,1.16334676742554,1.04340314865112,1.93999564647675
140400,0.816916763782501,0.910565257072449,1.15200138092041,1.90265727043152
140500,0.808279097080231,0.846338212490082,1.19570064544678,1.7814382314682
140600,0.781453132629395,0.942137598991394,1.15267729759216,2.06640768051147
140700,0.826184809207916,0.859719634056091,1.18259513378143,1.84326076507568
140800,0.727195858955383,1.0153534412384,1.11565864086151,1.97416746616364
140900,0.794517636299133,0.906002044677734,1.14947271347046,2.12010669708252
141000,0.780494928359985,0.78724205493927,1.03881883621216,1.85774827003479
141100,0.861613988876343,0.997993946075439,1.28278839588165,1.85602605342865
141200,0.784769296646118,0.729137003421783,1.22463130950928,1.86862301826477
141300,0.727934718132019,0.934765338897705,1.14021992683411,1.94699275493622
141400,0.834811627864838,0.971490621566772,1.27079677581787,1.99220871925354
141500,0.800570547580719,0.776825547218323,1.20356917381287,1.91561901569366
141600,0.572140753269196,0.878195822238922,1.10695791244507,1.98628532886505
141700,0.834024310112,0.918557643890381,1.11785769462585,1.89029705524445
141800,0.842276334762573,0.961134076118469,0.943534016609192,2.23996520042419
141900,0.68574720621109,0.805754840373993,1.09693050384521,1.88391637802124
142000,0.841605544090271,1.04798567295074,1.22338902950287,1.8197078704834
142100,0.743635296821594,0.808800458908081,0.989889204502106,2.08515548706055
142200,0.692072629928589,1.00042724609375,1.08815503120422,1.99495756626129
142300,0.861914873123169,0.840644538402557,1.06065738201141,1.87892174720764
142400,0.775897085666657,0.919762253761292,1.14962518215179,1.8396303653717
142500,0.719492912292481,0.968843340873718,1.29805207252502,2.07440233230591
142600,0.852237105369568,0.857633709907532,1.14196729660034,2.11818432807922
142700,0.614879608154297,0.739803552627564,1.0690233707428,2.11215305328369
142799,0.57822859287262,0.856538951396942,0.942998290061951,1.80847227573395
142800,0.788681745529175,0.761664807796478,1.13171529769897,2.01734709739685
142900,0.630067944526672,0.71502149105072,1.06757545471191,1.75192773342133
143000,0.679835975170136,0.944413185119629,0.921839892864227,2.04768919944763
143100,0.541445732116699,0.850665092468262,0.89092880487442,1.70642852783203
143200,0.674891293048859,0.865174412727356,1.05845832824707,1.88546860218048
143300,0.599961280822754,0.824263274669647,1.1160306930542,1.92046475410461
143400,0.686952352523804,0.826958298683167,1.05756437778473,1.94575262069702
143500,0.760421872138977,0.869348406791687,1.07705235481262,1.67084133625031
143600,0.998458981513977,0.691511988639832,0.88504433631897,1.81844568252563
143700,0.658831357955933,0.992306232452393,1.16188097000122,1.99289059638977
143800,0.63250344991684,0.794484972953796,1.06430351734161,1.82856726646423
143900,0.904391169548035,0.901458740234375,1.06444478034973,1.95098459720612
144000,0.694024085998535,0.850867211818695,0.970030546188355,1.88453304767609
144100,0.71484249830246,1.07097697257996,1.12787556648254,1.83086848258972
144200,0.533458709716797,0.794593989849091,1.05862092971802,1.7321982383728
144300,0.781034052371979,0.760339856147766,1.16023564338684,1.90791881084442
144400,0.709978997707367,0.729968190193176,0.878002405166626,1.78295481204987
144500,0.693998336791992,0.95428866147995,1.05152869224548,1.93867194652557
144600,0.699638724327087,1.05582857131958,1.16730153560638,1.92165446281433
144700,0.743664145469666,0.908548355102539,0.923913836479187,1.79408156871796
144800,0.726226508617401,0.896133899688721,1.14575159549713,2.08508563041687
144900,0.661862194538116,0.963649153709412,1.02482652664185,1.87356531620026
145000,0.832810044288635,0.93216860294342,1.02674090862274,1.97137176990509
145100,0.618677794933319,0.775716781616211,1.14403390884399,2.07700037956238
145200,0.66171407699585,0.814100980758667,1.00059604644775,1.95312738418579
145300,0.656114220619202,0.854043424129486,1.18002128601074,1.99885559082031
145400,0.545299053192139,0.694352746009827,1.25543010234833,1.79056835174561
145500,0.495461314916611,1.00379502773285,0.944409608840942,1.94090664386749
145600,0.731498301029205,0.828620314598084,1.37661695480347,2.07428598403931
145700,0.821555852890015,0.845961511135101,1.10746788978577,2.18093752861023
145800,0.700302124023438,0.785383939743042,0.969499111175537,1.95943355560303
145900,0.775294959545136,0.652855396270752,1.12782490253448,2.00422596931458
146000,0.532993197441101,0.79998779296875,1.05574798583984,2.09524893760681
146100,0.68981808423996,0.982592582702637,1.19070672988892,1.67074334621429
146200,0.68511301279068,0.966352641582489,1.08842217922211,1.99946224689484
146300,0.786745965480804,0.685278475284576,0.977228403091431,2.10046291351318
146400,0.918359339237213,0.72601842880249,1.10787844657898,1.72686004638672
146500,0.762642860412598,0.970871090888977,0.967637062072754,1.91377925872803
146600,0.692382216453552,0.75800883769989,1.16133975982666,2.09015727043152
146700,0.614339947700501,0.968681454658508,1.0779515504837,1.98522424697876
146800,0.850293636322022,0.933723568916321,1.07771372795105,2.10457968711853
146900,0.677129507064819,0.831982731819153,1.07185101509094,1.84885430335999
146999,0.602027416229248,0.90864109992981,0.999249994754791,1.79671490192413
147000,0.657925188541412,1.01695239543915,1.03465116024017,1.8388192653656
147100,0.800467371940613,0.722105801105499,1.00994694232941,1.77037382125855
147200,0.703826010227203,0.787909865379334,1.17449569702148,1.60587072372437
147300,0.685503602027893,0.929869174957275,0.924488544464111,2.0680205821991
147400,0.441526502370834,0.743727684020996,1.02451252937317,1.78248107433319
147500,0.614105939865112,0.734931826591492,1.157062292099,1.73862028121948
147600,0.822873532772064,0.859532117843628,0.99230694770813,1.89060723781586
147700,0.538196444511414,0.913453698158264,0.952013254165649,1.75174522399902
147800,0.662245571613312,0.846123456954956,1.07288360595703,1.77821707725525
147900,0.609742283821106,0.981785893440247,0.911947250366211,1.79122447967529
148000,0.523780047893524,0.890574634075165,1.00521111488342,1.87103998661041
148100,0.603452682495117,0.883413195610046,1.0278058052063,1.86021661758423
148200,0.756123721599579,0.737499117851257,0.991434693336487,1.90775763988495
148300,0.641899704933167,1.01831328868866,1.0239280462265,1.60882484912872
148400,0.606051206588745,1.0193635225296,1.15841841697693,1.8072327375412
148500,0.618003845214844,0.871761739253998,1.01341247558594,1.76381278038025
148600,0.696548461914063,0.830831289291382,1.15281820297241,1.85156333446503
148700,0.696935892105103,0.812801003456116,1.13893628120422,1.90667963027954
148800,0.562520384788513,0.885856986045837,0.908475279808044,1.70418572425842
148900,0.586315274238586,0.81783401966095,1.04650592803955,1.89168334007263
149000,0.483666896820068,0.759710073471069,1.11475872993469,1.77640450000763
149100,0.72435200214386,0.977837860584259,1.06230938434601,2.07419490814209
149200,0.81732976436615,0.858171224594116,1.12390089035034,1.7685672044754
149300,0.803659796714783,0.807256758213043,0.872073411941528,1.79688382148743
149400,0.63035786151886,0.779981970787048,1.01540613174438,1.76410126686096
149500,0.616151392459869,0.961300849914551,1.00088703632355,1.76371514797211
149600,0.720389246940613,0.957151412963867,1.19932389259338,1.63108336925507
149700,0.496416389942169,1.01411724090576,1.16318821907043,1.68189787864685
149800,0.851995229721069,0.831774830818176,1.07947480678558,2.0186026096344
149900,0.596879303455353,0.746165037155151,1.22862648963928,1.78854751586914
150000,0.566931366920471,0.861494064331055,1.08578729629517,1.81853818893433
150100,0.646105408668518,0.809064388275147,1.05545878410339,1.86907851696014
150200,0.649534821510315,0.884029388427734,1.15750503540039,1.9885561466217
150300,0.611290872097015,0.87623143196106,1.10889863967896,1.77336120605469
150400,0.743309497833252,0.729584813117981,1.04620480537415,1.857057929039
150500,0.629425227642059,0.919395208358765,1.26254272460938,1.94140374660492
150600,0.69341242313385,0.857330560684204,1.0438871383667,1.71455192565918
150700,0.589330792427063,0.728734612464905,0.936936914920807,2.12367463111877
150800,0.554183185100555,0.856978952884674,1.07860362529755,1.75648844242096
150900,0.569295704364777,0.810358762741089,1.01015245914459,1.90449941158295
151000,0.625155508518219,0.743191599845886,1.17913913726807,1.83719849586487
151100,0.754355251789093,0.788327157497406,1.07330465316772,1.95784711837769
151199,0.640371382236481,0.694434583187103,1.05691480636597,1.93140709400177
151200,0.516015231609345,0.853648662567139,0.841330230236053,1.8138085603714
151300,0.668952941894531,0.599743843078613,0.996515035629272,1.7469539642334
151400,0.532920897006989,0.857971847057343,0.990246415138245,1.94983816146851
151500,0.632849991321564,0.730173707008362,1.02907919883728,1.73559355735779
151600,0.484334468841553,0.666637539863586,0.901227235794067,1.7582893371582
151700,0.662212550640106,0.669863939285278,0.821899175643921,1.87182855606079
151800,0.603789031505585,0.709452748298645,1.03524780273438,1.4518723487854
151900,0.574532151222229,0.675733208656311,1.00286829471588,1.88122475147247
152000,0.511159241199493,0.706084370613098,0.994269371032715,1.61485350131989
152100,0.577696323394775,0.914172947406769,0.958219647407532,1.58691263198853
152200,0.644962191581726,0.798420786857605,0.928610444068909,1.72950708866119
152300,0.62322473526001,0.706797540187836,0.914056777954102,1.84205055236816
152400,0.554598450660706,0.740222215652466,0.89122462272644,1.85105276107788
152500,0.52435290813446,0.575882077217102,0.953053712844849,1.96274793148041
152600,0.740719616413116,0.805983304977417,1.10774111747742,1.92818474769592
152700,0.608503818511963,0.735989451408386,0.975596249103546,1.79581236839294
152800,0.581769227981567,0.721120357513428,1.23316860198975,1.8950674533844
152900,0.630367040634155,0.795085847377777,0.983404755592346,1.86517024040222
153000,0.618178367614746,0.844390034675598,0.963102579116821,1.73587822914124
153100,0.690313339233398,0.713026404380798,0.936866760253906,1.78567969799042
153200,0.704998850822449,0.714874863624573,1.12765491008759,1.60771918296814
153300,0.750969886779785,0.607975959777832,1.18710696697235,1.78668940067291
153400,0.526604533195496,0.781213581562042,0.889237284660339,1.97372341156006
153500,0.562932431697845,0.800795555114746,0.995219588279724,1.96713972091675
153600,0.497407585382462,0.698450207710266,1.03065264225006,1.91904962062836
153700,0.49023962020874,0.784448862075806,1.0527092218399,1.78559458255768
153800,0.618770897388458,0.674989700317383,0.962424635887146,1.76986908912659
153900,0.526131689548492,0.681526780128479,0.843919038772583,1.88766944408417
154000,0.629400551319122,0.759846210479736,1.12811887264252,1.68900763988495
154100,0.502601027488709,0.721425652503967,0.863131165504456,1.75112581253052
154200,0.567060351371765,0.814526200294495,0.962457537651062,1.6956433057785
154300,0.696453452110291,0.705144226551056,1.1364688873291,1.948122382164
154400,0.59792172908783,1.03011417388916,1.19739270210266,1.69909965991974
154500,0.57224029302597,0.668497145175934,1.00917410850525,1.88919401168823
154600,0.692802548408508,0.795302629470825,1.1152069568634,2.00405883789062
154700,0.558756470680237,0.780376553535461,0.967855453491211,1.69860053062439
154800,0.456633925437927,0.864264965057373,1.118936419487,1.95789575576782
154900,0.551308155059814,0.810654044151306,0.928733468055725,1.91897344589233
155000,0.661521434783936,0.800601959228516,0.953396558761597,1.93854212760925
155100,0.626854360103607,0.714037179946899,1.11966502666473,1.76794242858887
155200,0.714787125587463,0.918843865394592,0.881763458251953,1.85861992835999
155300,0.657926917076111,0.772484064102173,1.05774140357971,1.93480050563812
155399,0.551846146583557,0.670972883701324,1.02193927764893,1.73250830173492
155400,0.573726177215576,0.739719867706299,0.736106932163239,1.70088326931
